customer_id,first_name,last_name,username,email,gender,birthdate,device_type,device_id,device_version,home_location_lat,home_location_long,home_location,home_country,first_join_date
81554,Hesti,Mardhiyah,3dd6190e-b798-4fb7-94d5-c8f553d3c63b,3dd6190e_b798_4fb7_94d5_c8f553d3c63b@zakyfoundation.org,F,2002-04-01,Android,ad988c60-c20a-40b7-88e0-6b1028dcf2d5,Android 3.0,-6.14335425337324,106.841888862183,Jakarta Raya,Indonesia,2022-05-17
31126,Cakrawangsa,Sihombing,5c9f3557-ceb9-42db-9e22-e010e1850fe3,5c9f3557_ceb9_42db_9e22_e010e1850fe3@zakyfoundation.org,M,1995-02-20,Android,9059bfc4-4419-4ae3-81bb-4bded759d4d4,Android 2.3.6,-3.58967291529463,105.174138524832,Sumatera Selatan,Indonesia,2022-05-07
72929,Ulya,Puspita,25417e40-641a-4802-8b4d-f7d2d7f69a26,25417e40_641a_4802_8b4d_f7d2d7f69a26@startupcampus.id,F,2008-12-11,Android,854189b5-6add-499a-a8c1-24b0cc2ad618,Android 4.1,-4.84038588555392,104.460578808388,Lampung,Indonesia,2018-03-24
68244,Jamil,Pranowo,4ec09add-461d-4098-a9b5-50791b84d4cf,4ec09add_461d_4098_a9b5_50791b84d4cf@startupcampus.id,M,1988-06-04,Android,691fedfc-007f-40cf-8ff5-231a92b87375,Android 2.0.1,-7.853953491647,114.289265027526,Jawa Timur,Indonesia,2020-12-07
9924,Alika,Usada,471c9420-a89e-4892-84fc-b4a4cd1e772b,471c9420_a89e_4892_84fc_b4a4cd1e772b@startupcampus.id,F,1996-11-20,Android,672fafec-7ab2-4b25-9aff-e05fbd28bcc7,Android 4.1,-6.27026978710878,106.828068954326,Jakarta Raya,Indonesia,2020-07-11
94629,Mustika,Mansur,7bbe7744-13f3-4c87-a33f-0e9a700cfbd6,7bbe7744_13f3_4c87_a33f_0e9a700cfbd6@startupcampus.id,M,2001-04-13,Android,2b8b6747-f640-485f-bbfa-ec55532f7d75,Android 10,-5.85878720288171,106.604884139102,Jakarta Raya,Indonesia,2017-09-16
44548,Zamira,Haryanti,b7b4dd5a-104b-4980-8066-930877a5e4ec,b7b4dd5a_104b_4980_8066_930877a5e4ec@startupcampus.id,F,2003-05-09,Android,df9dd972-5243-446c-b234-97f87a6b69da,Android 2.3.2,-1.09900891465607,116.037836705861,Kalimantan Timur,Indonesia,2018-11-04
45445,Zulaikha,Aryani,9e8aeab8-0294-4824-9ca7-9ac0adf84f45,9e8aeab8_0294_4824_9ca7_9ac0adf84f45@startupcampus.id,F,2001-08-08,Android,93e704db-1466-4f4c-8738-7306ce63e2e6,Android 9,-7.68958152470265,108.987471638216,Jawa Tengah,Indonesia,2018-07-01
60999,Najam,Budiman,0bb8ca68-fdbc-4ef2-b244-428665d1436c,0bb8ca68_fdbc_4ef2_b244_428665d1436c@startupcampus.id,M,2001-10-11,Android,0f5139d5-d43b-4722-b41b-ce6ca2a7fd13,Android 1.6,-3.70826245925943,116.204079283168,Kalimantan Selatan,Indonesia,2022-04-10
23045,Natalia,Padmasari,de6110a4-4abe-4d9a-a29d-539ea128b26d,de6110a4_4abe_4d9a_a29d_539ea128b26d@startupcampus.id,F,1999-11-08,Android,f8853fe5-e8a6-4363-a670-4ad023f5802e,Android 4.3,-1.17382480338337,115.337871813732,Kalimantan Tengah,Indonesia,2022-05-24
49149,Aurora,Zulaika,a615e408-0d91-4fe6-87b5-20b2dcda9e22,a615e408_0d91_4fe6_87b5_20b2dcda9e22@zakyfoundation.org,F,1982-05-06,Android,cfc9eee1-8bed-42da-9b53-f45278929d0a,Android 4.3,-7.14607505942843,108.966730444656,Jawa Tengah,Indonesia,2020-02-02
11905,Puji,Hassanah,c41421f0-4ef2-477a-9764-af71b3a9564a,c41421f0_4ef2_477a_9764_af71b3a9564a@startupcampus.id,F,2003-12-13,Android,874a7d63-b3de-4669-a783-3515cdae14fa,Android 4.2,-7.55661797029057,109.581343532426,Jawa Tengah,Indonesia,2017-09-23
65551,Zahra,Melani,b571df3d-02d7-402b-8794-e9f5c129cc8f,b571df3d_02d7_402b_8794_e9f5c129cc8f@startupcampus.id,F,1978-08-17,Android,05b567f4-9d57-40b0-b8bf-84a40afdd0de,Android 4.0.2,-1.78523995036727,133.866960063441,Papua Barat,Indonesia,2019-10-26
28502,Tari,Laksmiwati,2a141ae3-2d16-46e3-8070-cb427242f6da,2a141ae3_2d16_46e3_8070_cb427242f6da@startupcampus.id,F,1998-09-25,iOS,4568d079-8363-4aa5-a66f-5b4bce393a6b,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,-7.63981423761666,108.142164927883,Jawa Barat,Indonesia,2018-07-28
33709,Umi,Usada,147afc10-be27-4a03-91e8-140dc3b7f6c1,147afc10_be27_4a03_91e8_140dc3b7f6c1@zakyfoundation.org,F,1989-03-16,Android,81521298-a33e-4362-afb3-5c6aaae85d81,Android 4.2.1,-7.55116804477252,111.85517044172,Jawa Timur,Indonesia,2020-10-19
76266,Ana,Suryatmi,253591ef-cddc-4f39-a1a8-d117dd334a09,253591ef_cddc_4f39_a1a8_d117dd334a09@startupcampus.id,F,1991-12-13,Android,6a3d666b-b79c-4ff3-b840-a094714b00f9,Android 4.0,-7.94433847752951,110.412453580801,Yogyakarta,Indonesia,2019-03-02
86527,Laswi,Suryono,ce2ba906-c5bf-44e9-8ce7-c634f2f362c5,ce2ba906_c5bf_44e9_8ce7_c634f2f362c5@zakyfoundation.org,M,1987-07-09,Android,c9ee54a2-f101-4089-bdce-51a87c775775,Android 7.0,-7.74832570274897,108.305120101572,Jawa Barat,Indonesia,2022-02-05
70906,Wira,Prasasta,d0a8dda1-5837-4ffe-b8b2-45f83a9fc289,d0a8dda1_5837_4ffe_b8b2_45f83a9fc289@startupcampus.id,M,1995-06-30,iOS,af9f336e-6826-4727-8811-f6abfdaf9b1d,iPhone; CPU iPhone OS 10_3_4 like Mac OS X,-1.28167189003324,115.721618917039,Kalimantan Tengah,Indonesia,2020-08-02
89962,Cecep,Haryanto,991ce2eb-300e-4851-89be-66f5b7e87dac,991ce2eb_300e_4851_89be_66f5b7e87dac@zakyfoundation.org,M,1998-06-27,Android,09787364-0dd7-4c17-a2fb-4480265630b2,Android 4.1.1,-7.67285516870436,108.482505204602,Jawa Barat,Indonesia,2022-01-09
96054,Balangga,Prabowo,5c075788-7562-49a7-beea-5e7774b3f2d9,5c075788_7562_49a7_beea_5e7774b3f2d9@startupcampus.id,M,2008-05-27,Android,d09f65fb-2176-4881-92b1-e19c62251954,Android 2.0.1,0.673767470307531,123.56369969095,Sulawesi Utara,Indonesia,2018-07-29
12250,Aurora,Palastri,42c3b590-fe0e-4f31-8c34-a41a46f5cb85,42c3b590_fe0e_4f31_8c34_a41a46f5cb85@zakyfoundation.org,F,1983-09-01,Android,6f736d23-a155-4048-956e-f2cd0040b26b,Android 4.2.1,-1.32415247984829,112.913098023268,Kalimantan Tengah,Indonesia,2021-07-21
6148,Nalar,Prakasa,bf4afe38-e6d4-421a-98ba-dc781705cd9f,bf4afe38_e6d4_421a_98ba_dc781705cd9f@startupcampus.id,M,1997-07-13,Android,2f2c082b-9552-44bf-a1ea-5e5879bff11c,Android 2.0.1,-8.08747030852944,110.560187238744,Yogyakarta,Indonesia,2016-07-23
70071,Gandi,Anggriawan,1ae56e76-1368-406e-96e8-bd140a0bbf0e,1ae56e76_1368_406e_96e8_bd140a0bbf0e@startupcampus.id,M,1989-01-19,Android,fd286bef-61f5-4b54-9e1c-9f459893a8bd,Android 4.4.4,-7.48849630570489,107.709724567796,Jawa Barat,Indonesia,2018-01-13
8432,Dalima,Rahayu,5d7947a8-2e0f-4925-918a-a6b8dc715d1c,5d7947a8_2e0f_4925_918a_a6b8dc715d1c@startupcampus.id,F,1998-07-19,Android,ba577635-5a4d-46c7-9de4-b905ae16c297,Android 3.2,0.722432860089421,123.749267474758,Sulawesi Utara,Indonesia,2020-08-09
19432,Zalindra,Hastuti,d4b11d8e-8dbd-434b-9230-53f9cfe8f45f,d4b11d8e_8dbd_434b_9230_53f9cfe8f45f@zakyfoundation.org,F,1999-06-30,Android,0e35cfa9-5969-4bdc-b5e2-130cbc71bbdb,Android 7.1.2,-5.06674096532271,104.799679233631,Lampung,Indonesia,2018-08-18
15921,Kasim,Nashiruddin,272ea689-4a4c-4428-86c9-391f48851a77,272ea689_4a4c_4428_86c9_391f48851a77@startupcampus.id,M,2012-04-12,Android,9ddc9cd3-792c-44c1-8713-9a76430117d9,Android 8.1.0,-3.39206716678896,122.019610783989,Sulawesi Tenggara,Indonesia,2019-05-11
81113,Cindy,Suryatmi,afe8e7b4-d68e-4ab8-809d-b5efa575c5c7,afe8e7b4_d68e_4ab8_809d_b5efa575c5c7@startupcampus.id,F,2004-02-27,Android,93cadd79-7b24-49db-b370-ba410739915f,Android 2.2.1,-7.24397908356767,110.710123727726,Jawa Tengah,Indonesia,2020-07-19
91440,Rahmi,Kusmawati,983003b4-a062-48a7-8a40-2f218539ead4,983003b4_a062_48a7_8a40_2f218539ead4@zakyfoundation.org,F,1992-07-16,Android,26f998cd-5ec3-407b-8820-75207110f891,Android 2.1,-0.646720705780778,101.187103180992,Sumatera Barat,Indonesia,2018-06-23
84645,Fitria,Nasyidah,0695d97c-cc78-461e-816d-6130fa4e8adc,0695d97c_cc78_461e_816d_6130fa4e8adc@startupcampus.id,F,1982-03-15,iOS,3dfdb28d-8d5a-479b-a20e-430970a8f0be,iPhone; CPU iPhone OS 5_1_1 like Mac OS X,-6.56480044000205,106.19382054865,Banten,Indonesia,2022-01-28
41615,Patricia,Nuraini,73ec58d2-c960-4e7f-804c-0ee6586f6d30,73ec58d2_c960_4e7f_804c_0ee6586f6d30@zakyfoundation.org,F,1994-10-14,Android,3912dce7-4e4e-4835-8809-374c36ba382c,Android 2.3.1,-1.58733629349522,101.294062968161,Sumatera Barat,Indonesia,2017-08-13
22018,Saiful,Ramadan,e6bbacf0-96f5-41be-aec0-c6536e493f76,e6bbacf0_96f5_41be_aec0_c6536e493f76@zakyfoundation.org,M,1992-10-29,Android,eb4f6d37-a876-4c6d-9f26-8e7c30f269b8,Android 5.0.2,-0.998526209240618,115.473641097616,Kalimantan Tengah,Indonesia,2017-06-11
11590,Ilsa,Mayasari,c5f6a645-3e01-4f1c-8deb-657f41f4520f,c5f6a645_3e01_4f1c_8deb_657f41f4520f@startupcampus.id,F,1992-08-31,Android,c30f0d4e-4d71-4c9f-95f9-cebcccfb7c3a,Android 5.1,-7.36656875314294,107.356009074263,Jawa Barat,Indonesia,2017-12-02
35265,Ratih,Hasanah,fe8c635e-600c-4074-8919-2fb2110c8c2b,fe8c635e_600c_4074_8919_2fb2110c8c2b@startupcampus.id,F,1995-02-28,Android,212f5712-7988-4e19-8253-da7e217e7144,Android 3.2,-7.51785660731913,108.188414094525,Jawa Barat,Indonesia,2021-10-29
92398,Gading,Prasetya,f29775e1-b653-4674-878b-e5c06359fce8,f29775e1_b653_4674_878b_e5c06359fce8@startupcampus.id,M,1984-03-19,Android,aa6c1cce-3a94-4434-a459-da4c78c3c1a9,Android 2.3.5,-6.81726436843663,111.878107098693,Jawa Timur,Indonesia,2017-07-31
76156,Usyi,Usamah,1a958930-b7b4-4b64-b7ad-933cbebedd09,1a958930_b7b4_4b64_b7ad_933cbebedd09@startupcampus.id,F,2002-07-18,iOS,50571178-595c-4996-8af7-58500266e828,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,0.359396070880646,114.922106530257,Kalimantan Tengah,Indonesia,2021-07-10
89341,Ajeng,Padmasari,6380a1b6-1026-4f20-97f6-107927528999,6380a1b6_1026_4f20_97f6_107927528999@startupcampus.id,F,2001-01-12,Android,86ebd4d5-c1fa-41d6-b4a2-c8fe0a920932,Android 5.1,-7.33978958535558,109.995714992008,Jawa Tengah,Indonesia,2021-07-17
15147,Naradi,Budiman,f802b325-c48e-4711-9bca-4a911fc13e37,f802b325_c48e_4711_9bca_4a911fc13e37@startupcampus.id,M,1987-10-03,Android,c0e1697a-4dec-4eb8-b80e-bb98495d3ccc,Android 4.1.1,-1.02574988283106,101.152547854605,Sumatera Barat,Indonesia,2022-06-12
13912,Paramita,Sudiati,5ed40873-9f43-409b-bebf-bd1580b8dd9a,5ed40873_9f43_409b_bebf_bd1580b8dd9a@startupcampus.id,F,2006-09-14,Android,6234dda0-cf86-4a37-8921-268578a09512,Android 2.0,-0.0847185208391288,111.365758967505,Kalimantan Barat,Indonesia,2016-07-06
44930,Bakiadi,Pratama,0c4d884b-9859-4b17-afeb-82f3d2af95ae,0c4d884b_9859_4b17_afeb_82f3d2af95ae@startupcampus.id,M,1987-07-19,iOS,87a9efef-d27f-496a-aee4-40b774cdbe11,iPhone; CPU iPhone OS 10_3_3 like Mac OS X,-5.70907507116465,104.993214368714,Lampung,Indonesia,2019-10-26
6760,Catur,Maulana,1804865c-45dc-4cbd-8dee-2a520fe7f1bd,1804865c_45dc_4cbd_8dee_2a520fe7f1bd@startupcampus.id,M,1996-11-25,Android,5e359d5e-a6a4-4588-8996-19a7189da297,Android 8.1.0,-1.40669876577705,134.138360737155,Papua Barat,Indonesia,2022-05-15
51969,Hamima,Safitri,45b88028-839a-48d7-bece-642e790bd972,45b88028_839a_48d7_bece_642e790bd972@startupcampus.id,F,1999-02-26,Android,93f9d72c-8840-4521-b83b-4706c171bae4,Android 4.1,-6.14885014025022,106.715470806351,Jakarta Raya,Indonesia,2020-08-01
21825,Nadine,Melani,c90fe114-d77f-46bb-a190-93cec4d5390b,c90fe114_d77f_46bb_a190_93cec4d5390b@startupcampus.id,F,1996-04-06,Android,20909943-5c41-4c02-91af-f81d45f6086f,Android 7.1.2,-7.67966219985331,110.291733952075,Yogyakarta,Indonesia,2019-03-30
5493,Citra,Zulaika,9f387249-2457-48fc-9ff5-1f81b519c9c8,9f387249_2457_48fc_9ff5_1f81b519c9c8@startupcampus.id,F,1998-03-04,Android,6f93be24-4215-4182-8116-683cd3d57c17,Android 2.0.1,-7.95542592006351,110.318281919052,Yogyakarta,Indonesia,2022-06-11
57071,Ana,Halimah,eec6a808-e4ec-4d41-93d0-03db669a6894,eec6a808_e4ec_4d41_93d0_03db669a6894@zakyfoundation.org,F,1989-12-19,iOS,16357338-dd26-45fb-a21d-5bde4cf55bd5,iPad; CPU iPad OS 10_3_3 like Mac OS X,0.0135243489299892,111.152683036251,Kalimantan Barat,Indonesia,2019-04-21
43243,Gawati,Nasyidah,037bd359-ddd8-4264-a25d-a2995426a041,037bd359_ddd8_4264_a25d_a2995426a041@startupcampus.id,F,1997-03-30,Android,210cb3ce-3f16-4d37-b4da-f7cc54c9aabf,Android 4.1.2,-2.86651955331278,115.963234878092,Kalimantan Selatan,Indonesia,2021-05-16
52246,Kemba,Tamba,44167ebd-e4b7-42ff-b630-c9c4c895f58e,44167ebd_e4b7_42ff_b630_c9c4c895f58e@startupcampus.id,M,1998-03-05,Android,0bb2ff3c-ae4f-40bb-9ff9-77400a2fbbed,Android 3.2.3,-6.1810301981732,106.925184226495,Jakarta Raya,Indonesia,2021-05-28
57343,Natalia,Andriani,cb7017a4-ce98-4fdd-9b39-288e75220300,cb7017a4_ce98_4fdd_9b39_288e75220300@startupcampus.id,F,1986-05-03,iOS,290f11ac-0e34-48c1-bdcc-149db8e7d938,iPad; CPU iPad OS 10_3_4 like Mac OS X,-6.07507161677458,106.204333809768,Banten,Indonesia,2021-01-25
85467,Cayadi,Jailani,22549277-2b1f-4eb7-b60b-7833b115cef9,22549277_2b1f_4eb7_b60b_7833b115cef9@zakyfoundation.org,M,2001-03-08,Android,6a9ad4ad-2c9d-44b1-9da7-be4f0e4f17dc,Android 2.3.1,-7.3093661381323,107.208703053551,Jawa Barat,Indonesia,2017-04-22
65759,Safina,Purwanti,be4cce66-7153-4699-abf4-8bf210eed2f5,be4cce66_7153_4699_abf4_8bf210eed2f5@zakyfoundation.org,F,1989-01-28,Android,c7cd49c2-a8cf-430e-875a-2704d45061a3,Android 3.2.2,1.1879543992236,104.387896803259,Kepulauan Riau,Indonesia,2021-01-10
33954,Bella,Lailasari,06feddd1-40c0-496f-93bc-c7994a40c62c,06feddd1_40c0_496f_93bc_c7994a40c62c@startupcampus.id,F,2003-09-30,Android,291424a6-0fa9-4dab-a657-b2df13e57e1f,Android 4.0,0.866931422372877,99.1146500077724,Sumatera Utara,Indonesia,2021-05-01
25887,Paiman,Pranowo,7403acb2-7381-4551-a03c-ffb581668a2b,7403acb2_7381_4551_a03c_ffb581668a2b@zakyfoundation.org,M,2001-09-30,Android,0528f9ae-a06b-4a8d-9a01-76231c6446cc,Android 3.2.6,-8.01638840460396,111.011236553691,Jawa Tengah,Indonesia,2020-01-05
41334,Ina,Suryatmi,eb3143e2-5f68-4813-9fba-267b2c37382d,eb3143e2_5f68_4813_9fba_267b2c37382d@startupcampus.id,F,2005-08-12,Android,36ff4e37-8c4c-4b6b-b275-db4eeab23683,Android 5.0.2,-6.33342376768415,106.80405208534,Jakarta Raya,Indonesia,2016-12-31
3835,Gaman,Uwais,2d6994d4-5037-486e-9b2d-3a6233245f27,2d6994d4_5037_486e_9b2d_3a6233245f27@startupcampus.id,M,1985-04-18,Android,1b679f5d-4b56-41bd-9f23-18ee9ed03160,Android 2.3.7,-1.53722098761606,119.326235513415,Sulawesi Barat,Indonesia,2021-01-03
85077,Cinta,Riyanti,65a68db0-14df-49bc-968e-689e980c3986,65a68db0_14df_49bc_968e_689e980c3986@startupcampus.id,F,2003-11-03,Android,fa5eae17-cee4-470e-b302-b7a3bd690362,Android 4.3,-6.34984928792567,106.900793017546,Jakarta Raya,Indonesia,2021-10-23
13285,Ratih,Fujiati,ca5a5f8e-d30b-4d41-84af-50b09a069a51,ca5a5f8e_d30b_4d41_84af_50b09a069a51@startupcampus.id,F,1987-11-28,iOS,cd596cc7-ddae-4519-82e0-23cf8271b195,iPad; CPU iPad OS 4_2_1 like Mac OS X,-6.9659966921992,109.862622737164,Jawa Tengah,Indonesia,2021-01-30
62669,Victoria,Permata,61bcbfda-e830-40c6-a266-740ce10adc8c,61bcbfda_e830_40c6_a266_740ce10adc8c@startupcampus.id,F,1980-11-25,Android,d06398ee-0741-41d6-b93c-72edd9a8bb55,Android 2.3,-8.06858619302719,110.732705006997,Yogyakarta,Indonesia,2020-08-02
15319,Irma,Yuniar,5b4db116-e4f3-4934-9bfd-a68bdbbd2633,5b4db116_e4f3_4934_9bfd_a68bdbbd2633@startupcampus.id,F,1990-08-10,Android,9f0d2be6-6630-4616-8338-464433b2f32f,Android 4.1.2,-6.25454313075272,106.769540282373,Jakarta Raya,Indonesia,2019-02-16
11224,Lalita,Nasyiah,f25f3a2c-902a-461f-8fc0-6f9613fab441,f25f3a2c_902a_461f_8fc0_6f9613fab441@zakyfoundation.org,F,1996-12-03,Android,92b4b909-4127-43d3-bf85-b7b6e3e34913,Android 4.0.3,-7.59756768059048,111.641820896584,Jawa Timur,Indonesia,2019-07-21
94839,Marwata,Simanjuntak,41cccedf-d575-4396-9e43-dd9354aa7d11,41cccedf_d575_4396_9e43_dd9354aa7d11@zakyfoundation.org,M,1988-09-27,Android,0f7fff18-89e9-4179-bff5-44305eefc2ae,Android 2.0.1,0.959230738901869,103.893282501338,Kepulauan Riau,Indonesia,2021-10-30
89209,Cakrabirawa,Uwais,cc88991d-13bb-4532-b58f-460035149852,cc88991d_13bb_4532_b58f_460035149852@startupcampus.id,M,1994-10-18,Android,744d9988-7652-4788-9f11-1b4b65293254,Android 5.0.1,-7.13033574357488,108.858253589222,Jawa Tengah,Indonesia,2020-06-21
54895,Rini,Safitri,13439c7f-f86d-4578-95e5-8f2d9c1e816a,13439c7f_f86d_4578_95e5_8f2d9c1e816a@startupcampus.id,F,2002-04-30,iOS,1a91e16c-dd18-459f-82b2-986fad71cf36,iPhone; CPU iPhone OS 9_3_5 like Mac OS X,-6.18257267160364,106.929099255048,Jakarta Raya,Indonesia,2022-02-06
88110,Aurora,Purnawati,b600d633-080f-4c15-bd43-412ec4ea5a5e,b600d633_080f_4c15_bd43_412ec4ea5a5e@startupcampus.id,F,1997-09-17,Android,a2457fe1-6c2f-4a07-995b-4aeb5396d9d7,Android 2.2.2,-6.97278599278417,110.629703071708,Jawa Tengah,Indonesia,2021-09-18
48441,Rangga,Budiyanto,5ae82f00-eb54-4c37-9ea3-6940d356c6e5,5ae82f00_eb54_4c37_9ea3_6940d356c6e5@startupcampus.id,M,1992-02-19,Android,4beaf90e-a81d-40d7-b179-338f8d3bfcd3,Android 3.2.3,-2.6327674695549,114.440969291301,Kalimantan Tengah,Indonesia,2018-10-06
72323,Galih,Prasasta,41029fb8-97fe-4fa5-8a45-5d9a183264ba,41029fb8_97fe_4fa5_8a45_5d9a183264ba@startupcampus.id,M,2007-12-21,iOS,8670a431-cd1d-490b-b153-200ee4844f0e,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,-9.69186043008035,123.841284261052,Nusa Tenggara Timur,Indonesia,2018-03-24
19825,Sakura,Mardhiyah,a44cfc95-6726-4283-8c52-a0a8d0764a38,a44cfc95_6726_4283_8c52_a0a8d0764a38@zakyfoundation.org,F,2003-06-10,Android,8722c65c-141c-4af5-be8f-e477f7a9259e,Android 5.0.1,-7.20551230247267,111.142575979045,Jawa Tengah,Indonesia,2022-04-03
77971,Mala,Andriani,adc73776-24ca-4297-8327-c44979127085,adc73776_24ca_4297_8327_c44979127085@zakyfoundation.org,F,1996-10-22,Android,ac06e884-b5c9-400d-ad03-fac49006f1fd,Android 4.0.4,-8.26249691154799,112.594392334476,Jawa Timur,Indonesia,2019-07-06
50692,Nugraha,Hardiansyah,7bfcb3e9-ffe9-47c2-8670-dd96f45f8e0b,7bfcb3e9_ffe9_47c2_8670_dd96f45f8e0b@startupcampus.id,M,2000-03-12,Android,6c4c9b5d-b21a-4338-803c-f544b882a597,Android 4.0,-0.973317071534575,112.297930870247,Kalimantan Tengah,Indonesia,2021-09-26
88798,Novi,Hariyah,48bdb4af-be8f-4959-b9fe-39f52ac39f63,48bdb4af_be8f_4959_b9fe_39f52ac39f63@zakyfoundation.org,F,1998-03-10,iOS,67771504-4385-4790-8537-ec60dcae567b,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,-5.71811165775612,134.385103311393,Maluku,Indonesia,2021-05-06
28728,Martana,Zulkarnain,6bac0ecc-bec4-409a-915c-cee9962aae35,6bac0ecc_bec4_409a_915c_cee9962aae35@zakyfoundation.org,M,1996-11-08,Android,c8b19856-8dbd-4265-a723-67c4f6ecbc50,Android 8.0.0,-0.641340884408256,100.928358655789,Sumatera Barat,Indonesia,2021-07-18
93506,Sidiq,Saragih,75d0d7f4-9f45-49b6-ac2e-aa2eabaaccea,75d0d7f4_9f45_49b6_ac2e_aa2eabaaccea@startupcampus.id,M,1996-11-09,Android,a5a072d5-0b5c-4a04-9020-1675883e8254,Android 5.0,-2.58693613921902,112.898697843658,Kalimantan Tengah,Indonesia,2016-12-15
242,Cahyanto,Hutagalung,ae50987d-8842-4479-9531-a4197e9e1ef3,ae50987d_8842_4479_9531_a4197e9e1ef3@startupcampus.id,M,2004-03-21,Android,77895b71-9d6a-4e77-a09c-e8c40e30357f,Android 4.4.3,-7.25219689795161,109.678244948457,Jawa Tengah,Indonesia,2020-09-20
75282,Harto,Habibi,9b0f6e52-945f-4a62-82ac-61c63a4a343f,9b0f6e52_945f_4a62_82ac_61c63a4a343f@startupcampus.id,M,1980-08-20,Android,bb243f35-fb81-4b2f-b73b-dbf7a4e86ba2,Android 3.2.5,-8.54972249564993,114.123119960638,Jawa Timur,Indonesia,2021-05-23
5824,Novi,Permata,e310508a-de32-4b77-8baa-14f096739456,e310508a_de32_4b77_8baa_14f096739456@zakyfoundation.org,F,1994-07-16,Android,d9fb07f0-45e4-42fd-8fbc-ea82c9a32390,Android 5.1,-6.44859607542722,107.889283875583,Jawa Barat,Indonesia,2019-07-13
11626,Anastasia,Susanti,804d7866-c43d-493a-86bc-4e6845642f82,804d7866_c43d_493a_86bc_4e6845642f82@zakyfoundation.org,F,1995-02-15,iOS,c8936db5-62ce-44d6-bb28-492e31b79425,iPad; CPU iPad OS 3_1_3 like Mac OS X,-7.99576422571772,111.913091200221,Jawa Timur,Indonesia,2017-09-10
8365,Salimah,Suartini,1017040a-2406-4dd9-8ac0-b035b333c0d3,1017040a_2406_4dd9_8ac0_b035b333c0d3@startupcampus.id,F,1993-11-03,iOS,5807e73e-ec61-4e68-a07a-5930b71f4ab3,iPad; CPU iPad OS 5_1_1 like Mac OS X,-6.35867370350274,106.913603824148,Jakarta Raya,Indonesia,2017-06-11
30455,Gawati,Purwanti,75cd5827-1c2a-4e53-aa1e-58c617dfa58c,75cd5827_1c2a_4e53_aa1e_58c617dfa58c@startupcampus.id,F,1999-02-21,Android,bb57a8d1-0d75-4a9d-8b81-831e15db441e,Android 4.4.3,-6.84815278569682,134.217593519459,Maluku,Indonesia,2018-04-19
97571,Dinda,Nuraini,8469238d-b259-4eec-8181-1cd77f2da062,8469238d_b259_4eec_8181_1cd77f2da062@zakyfoundation.org,F,1997-12-23,Android,a274e6e4-e10a-4919-ab19-1d77854c214e,Android 6.0,-5.11568850725303,105.198704181324,Lampung,Indonesia,2022-07-17
67885,Nadine,Susanti,8f22f082-a34d-4da1-802f-8c0597711e6c,8f22f082_a34d_4da1_802f_8c0597711e6c@startupcampus.id,F,1992-04-14,iOS,9d188e2d-7492-4e09-9ed9-bec2493ac9a7,iPhone; CPU iPhone OS 12_4_8 like Mac OS X,-6.92709076204823,108.09158108648,Jawa Barat,Indonesia,2017-12-24
88780,Umi,Novitasari,45a1c098-6bdc-4603-af92-066d9345b575,45a1c098_6bdc_4603_af92_066d9345b575@startupcampus.id,F,2006-07-19,Android,dab734e6-cacb-47e5-ad0c-0d176334f424,Android 4.2.1,-0.44997935852971,132.238454599329,Papua Barat,Indonesia,2017-11-04
26273,Ajeng,Winarsih,4347f589-6ea7-431c-8a96-3dd1f4a12fe5,4347f589_6ea7_431c_8a96_3dd1f4a12fe5@startupcampus.id,F,1991-11-05,iOS,19ac94bc-b9d2-45ef-9b61-70a9661ae093,iPhone; CPU iPhone OS 4_2_1 like Mac OS X,-0.885616956099657,122.648386648129,Sulawesi Tengah,Indonesia,2020-02-29
34838,Damar,Hutasoit,682049c4-011c-4962-a41f-629050eb0e21,682049c4_011c_4962_a41f_629050eb0e21@startupcampus.id,M,2001-04-21,Android,345126a8-54e4-49c4-85e4-6f72c319ef8d,Android 2.2.2,-3.63817083297676,114.914726399215,Kalimantan Selatan,Indonesia,2020-12-05
83173,Ani,Nasyidah,1c0124ea-c42e-4bb0-a64d-c507ad486554,1c0124ea_c42e_4bb0_a64d_c507ad486554@startupcampus.id,F,1982-06-25,Android,50dbfe80-3f39-4c89-9161-990db20df1c5,Android 4.2.1,-1.16669119835691,102.029141314339,Jambi,Indonesia,2021-09-05
28100,Tasnim,Mustofa,585bc9c0-8247-4c6f-ab77-b76b193844ff,585bc9c0_8247_4c6f_ab77_b76b193844ff@startupcampus.id,M,1986-03-24,Android,9fad3487-8b3a-4a02-b345-481262ecadc8,Android 1.1,-3.2246261222622,127.058888935814,Maluku,Indonesia,2020-08-29
54546,Wirda,Wulandari,55a72682-d8fd-4351-bdc4-78e96807753c,55a72682_d8fd_4351_bdc4_78e96807753c@startupcampus.id,F,1979-04-26,iOS,58d1ab1a-970f-4925-8c51-21463a9e403a,iPad; CPU iPad OS 14_2_1 like Mac OS X,-6.19036944663674,107.212529158355,Jawa Barat,Indonesia,2021-09-26
